Championship Year,Country,Serie,Date,Time,Home Team,Away Team,Full Time Home Team Goals,Full Time Away Team Goals,Full Time Result,Half Time Home Team Goals,Half Time Away Team Goals,Half Time Result,Home Team Shots,Away Team Shots,Home Team Shots on Target,Away Team Shots on Target,Home Team Fouls Committed,Away Team Fouls Committed,Home Team Corners,Away Team Corners,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,Market maximum home win odds,Market maximum draw win odds,Market maximum away win odds,Market average home win odds,Market average draw win odds,Market average away win odds,Market maximum over 2.5 goals,Market maximum under 2.5 goals,Market average over 2.5 goals,Market average under 2.5 goals
2019/2020,Italy,B,05/10/2019,14:00,Crotone,Virtus Entella,3,1,Home,2,0,H,18,8,7,4,8,6,7,3,2,2,0,0,1.85,3.52,5.44,1.77,3.36,4.85,2.37,1.73,2.24,1.63
2019/2020,Italy,B,05/10/2019,14:00,Livorno,Chievo,3,4,Away,3,1,H,13,15,5,5,18,12,5,2,2,5,1,1,2.64,3.1,3.1,2.53,2.99,2.93,2.35,1.67,2.25,1.62
2019/2020,Italy,B,05/10/2019,14:00,Pordenone,Empoli,2,0,Home,2,0,H,21,9,5,2,13,9,6,2,3,0,0,1,3.21,3.38,2.46,3.01,3.16,2.37,2.13,1.81,2.05,1.75
2019/2020,Italy,B,05/10/2019,14:00,Spezia,Benevento,0,1,Away,0,0,D,8,5,2,2,9,7,4,7,3,2,0,1,3,3.38,2.64,2.85,3.15,2.49,2.09,1.88,2.01,1.8
2019/2020,Italy,B,05/10/2019,17:00,Trapani,Juve Stabia,1,2,Away,1,0,H,10,12,3,7,24,9,3,4,2,3,0,0,2.19,3.25,3.97,2.11,3.1,3.67,2.29,1.7,2.21,1.65
2019/2020,Italy,B,06/10/2019,14:00,Cremonese,Cittadella,0,2,Away,0,1,A,7,22,1,5,9,15,3,10,4,3,1,0,2.2,3.3,3.75,2.15,3.18,3.46,2.11,1.84,2.03,1.77
2019/2020,Italy,B,06/10/2019,14:00,Salernitana,Frosinone,1,1,Draw,1,0,H,7,16,2,6,16,13,3,7,3,3,0,1,2.93,3.15,2.75,2.79,3.02,2.63,2.24,1.73,2.15,1.68
2019/2020,Italy,B,06/10/2019,20:00,Ascoli,Pescara,0,2,Away,0,0,D,10,13,2,2,18,18,4,4,1,3,0,0,2.19,3.4,3.84,2.1,3.2,3.56,1.99,1.94,1.93,1.86
2019/2020,Italy,B,18/10/2019,20:00,Cittadella,Cosenza,1,3,Away,1,0,H,9,14,3,5,24,16,5,5,4,2,0,0,1.89,3.5,4.86,1.85,3.3,4.43,2.06,1.87,1.98,1.81
2019/2020,Italy,B,19/10/2019,14:00,Juve Stabia,Pordenone,4,2,Home,4,1,H,12,17,8,6,17,18,5,6,2,3,0,0,2.73,3.1,3.04,2.6,2.93,2.91,2.31,1.69,2.21,1.64
2019/2020,Italy,B,19/10/2019,14:00,Pescara,Spezia,1,2,Away,1,0,H,8,10,2,2,9,21,4,4,4,3,0,0,2.3,3.3,3.6,2.23,3.13,3.31,2.06,1.89,1.97,1.82
2019/2020,Italy,B,19/10/2019,14:00,Venezia,Salernitana,1,0,Home,1,0,H,11,4,3,1,23,24,3,3,5,4,0,0,2.48,3.2,3.29,2.39,3.02,3.12,2.29,1.72,2.19,1.66
2019/2020,Italy,B,19/10/2019,14:00,Virtus Entella,Trapani,1,1,Draw,1,0,H,18,11,7,1,14,16,7,6,2,4,0,0,2.16,3.3,3.97,2.09,3.13,3.71,2.17,1.82,2.08,1.73
2019/2020,Italy,B,19/10/2019,17:00,Benevento,Perugia,1,0,Home,1,0,H,17,14,7,4,14,21,3,7,5,2,1,1,1.76,3.6,5.5,1.72,3.47,5,2.03,1.92,1.96,1.83
2019/2020,Italy,B,20/10/2019,14:00,Chievo,Ascoli,2,0,Home,1,0,H,24,7,8,4,8,16,6,3,0,3,0,1,2.1,3.3,4.2,2.03,3.14,3.86,2.06,1.87,1.99,1.8
2019/2020,Italy,B,20/10/2019,14:00,Pisa,Crotone,1,1,Draw,1,0,H,8,20,3,5,14,16,2,6,7,4,0,1,2.92,3.1,2.8,2.77,2.99,2.66,2.33,1.68,2.23,1.63
2019/2020,Italy,B,20/10/2019,20:00,Empoli,Cremonese,1,1,Draw,1,0,H,17,20,4,8,10,10,4,4,0,3,0,1,1.97,3.65,4.4,1.9,3.36,4.07,1.95,1.98,1.88,1.91
2019/2020,Italy,B,21/10/2019,20:00,Frosinone,Livorno,1,0,Home,0,0,D,25,9,6,4,15,17,10,3,3,3,0,0,1.78,3.62,5.9,1.72,3.4,5.17,2.26,1.73,2.14,1.68
2019/2020,Italy,B,25/10/2019,20:00,Ascoli,Virtus Entella,2,1,Home,2,1,H,10,15,4,3,12,12,3,5,4,8,1,1,2.1,3.3,4.05,2.03,3.19,3.83,2.12,1.83,2.05,1.76
2019/2020,Italy,B,26/10/2019,14:00,Cosenza,Chievo,1,1,Draw,1,1,D,13,5,2,1,19,16,7,4,2,3,0,0,2.75,3.2,2.96,2.61,3,2.84,2.27,1.72,2.18,1.66
2019/2020,Italy,B,26/10/2019,14:00,Crotone,Venezia,3,2,Home,1,1,D,21,9,6,3,14,18,7,5,1,4,0,0,1.6,3.8,7,1.57,3.64,6.38,2.14,1.84,2.04,1.77
2019/2020,Italy,B,26/10/2019,14:00,Pescara,Benevento,4,0,Home,0,0,D,13,10,5,2,14,14,6,9,3,2,0,0,3.72,3.3,2.25,3.47,3.14,2.16,2.12,1.87,2.02,1.79
2019/2020,Italy,B,26/10/2019,14:00,Pordenone,Cittadella,0,0,Draw,0,0,D,9,11,4,4,16,18,4,6,3,3,0,0,2.69,3.2,3.1,2.55,2.99,2.93,2.19,1.81,2.07,1.75
2019/2020,Italy,B,26/10/2019,14:00,Salernitana,Perugia,1,1,Draw,0,0,D,8,10,3,4,21,21,2,6,1,1,0,0,2.59,3.2,3.13,2.47,3,3.02,2.31,1.73,2.22,1.64
2019/2020,Italy,B,26/10/2019,14:00,Spezia,Juve Stabia,2,0,Home,1,0,H,17,4,5,1,14,16,5,5,3,4,0,1,1.86,3.5,5.03,1.82,3.31,4.63,2.17,1.8,2.08,1.74
2019/2020,Italy,B,26/10/2019,14:00,Trapani,Empoli,2,2,Draw,1,1,D,21,20,9,9,15,17,3,5,2,1,0,0,3.3,3.24,2.44,3.15,3.1,2.34,2.25,1.78,2.12,1.71
2019/2020,Italy,B,26/10/2019,17:00,Livorno,Pisa,1,0,Home,1,0,H,10,21,2,2,22,16,3,4,5,2,1,1,2.4,3.2,3.53,2.33,2.98,3.29,2.27,1.74,2.19,1.66
2019/2020,Italy,B,27/10/2019,20:00,Cremonese,Frosinone,1,1,Draw,0,0,D,16,11,6,4,14,10,9,0,0,1,0,0,2.59,3.2,3.18,2.47,2.98,3.04,2.33,1.68,2.24,1.63
2019/2020,Italy,B,29/10/2019,20:00,Chievo,Crotone,2,1,Home,0,1,A,13,13,1,6,26,18,5,2,3,3,0,1,2.5,3.2,3.13,2.43,3.1,2.99,2.13,1.82,2.06,1.75
2019/2020,Italy,B,29/10/2019,20:00,Cittadella,Livorno,1,0,Home,0,0,D,11,14,4,7,21,14,5,7,4,3,1,0,2.01,3.4,4.6,1.94,3.22,4.12,2.16,1.84,2.03,1.78
2019/2020,Italy,B,29/10/2019,20:00,Empoli,Spezia,1,1,Draw,0,0,D,16,13,4,4,14,18,7,3,2,5,0,0,1.97,3.45,4.75,1.92,3.24,4.2,2.04,1.89,1.98,1.82
2019/2020,Italy,B,29/10/2019,20:00,Juve Stabia,Pescara,2,1,Home,1,1,D,11,12,4,6,23,25,4,4,7,4,1,1,2.42,3.2,3.27,2.35,3.09,3.14,2.19,1.77,2.12,1.71
2019/2020,Italy,B,29/10/2019,20:00,Perugia,Ascoli,1,1,Draw,0,1,A,12,14,2,7,17,17,4,4,4,0,0,0,1.93,3.4,5.04,1.85,3.25,4.51,2.07,1.87,2.01,1.78
2019/2020,Italy,B,29/10/2019,20:00,Pisa,Salernitana,2,1,Home,2,0,H,5,10,3,6,21,26,0,2,3,3,0,0,2.35,3.15,3.58,2.28,3.04,3.33,2.29,1.73,2.19,1.66
2019/2020,Italy,B,29/10/2019,20:00,Venezia,Pordenone,1,2,Away,0,0,D,17,14,3,5,9,16,2,3,2,3,0,0,2.35,3.2,3.57,2.27,3.05,3.34,2.21,1.78,2.11,1.71
2019/2020,Italy,B,29/10/2019,20:00,Virtus Entella,Cosenza,1,0,Home,0,0,D,18,11,8,3,17,11,4,1,2,3,0,0,2.64,3.06,3.05,2.55,2.97,2.93,2.41,1.66,2.28,1.6
2019/2020,Italy,B,30/10/2019,17:50,Benevento,Cremonese,2,0,Home,0,0,D,17,12,10,3,19,16,4,6,1,1,0,0,1.77,3.5,5.95,1.71,3.37,5.28,2.17,1.82,2.06,1.74
2019/2020,Italy,B,30/10/2019,20:00,Frosinone,Trapani,3,0,Home,1,0,H,18,20,8,6,9,18,4,6,2,4,0,0,1.79,3.55,5.84,1.71,3.4,5.21,2.16,1.81,2.06,1.75
2019/2020,Italy,B,01/11/2019,20:00,Spezia,Chievo,0,0,Draw,0,0,D,5,20,0,7,19,20,5,6,3,1,0,0,2.52,3.2,3.25,2.42,3.03,3.05,2.38,1.68,2.24,1.63
2019/2020,Italy,B,02/11/2019,14:00,Ascoli,Venezia,1,1,Draw,0,0,D,7,13,3,2,19,18,3,7,2,4,0,0,2.1,3.2,4.31,2.04,3.1,3.9,2.21,1.75,2.13,1.69
2019/2020,Italy,B,02/11/2019,14:00,Crotone,Perugia,2,3,Away,0,1,A,14,5,6,4,11,14,13,1,0,0,0,0,2.06,3.25,4.5,1.99,3.14,4.05,2.14,1.82,2.05,1.76
2019/2020,Italy,B,02/11/2019,14:00,Livorno,Juve Stabia,2,1,Home,0,0,D,25,11,8,1,15,20,11,3,2,3,0,0,2.05,3.22,4.44,2.01,3.13,3.97,2.25,1.74,2.15,1.69
2019/2020,Italy,B,02/11/2019,14:00,Pescara,Pisa,3,0,Home,1,0,H,13,8,5,3,17,13,4,6,1,2,0,0,2.31,3.2,3.74,2.23,3.03,3.44,2.09,1.85,2.02,1.78
2019/2020,Italy,B,02/11/2019,17:00,Salernitana,Virtus Entella,2,1,Home,0,0,D,20,5,8,4,11,16,7,4,2,3,0,0,1.96,3.3,5.17,1.86,3.19,4.59,2.25,1.73,2.17,1.67
2019/2020,Italy,B,03/11/2019,14:00,Cittadella,Frosinone,0,0,Draw,0,0,D,9,9,1,3,22,13,6,5,3,1,0,0,2.6,3.15,3.12,2.47,3.02,2.98,2.2,1.75,2.13,1.69
2019/2020,Italy,B,03/11/2019,14:00,Pordenone,Trapani,2,1,Home,1,0,H,19,14,5,3,12,8,8,7,0,4,0,1,2.07,3.3,4.29,2,3.13,3.97,2.18,1.78,2.1,1.72
2019/2020,Italy,B,03/11/2019,20:00,Benevento,Empoli,2,0,Home,2,0,H,11,11,5,4,11,13,3,6,1,0,0,0,2.11,3.32,4.24,2.02,3.21,3.79,2.12,1.87,2.01,1.78
2019/2020,Italy,B,04/11/2019,20:00,Cosenza,Cremonese,2,0,Home,2,0,H,13,11,4,3,18,13,5,4,3,2,0,0,2.57,3,3.4,2.45,2.85,3.22,2.61,1.57,2.47,1.52
2019/2020,Italy,B,08/11/2019,20:00,Crotone,Ascoli,3,1,Home,2,1,H,24,7,7,5,16,17,8,7,1,3,0,0,1.56,4.1,7.5,1.51,3.94,6.59,1.89,2.04,1.83,1.97
2019/2020,Italy,B,09/11/2019,14:00,Juve Stabia,Benevento,1,1,Draw,1,0,H,8,10,3,4,13,21,7,6,3,4,0,1,4.74,3.4,1.99,4.25,3.24,1.91,2.15,1.81,2.07,1.74
2019/2020,Italy,B,09/11/2019,14:00,Perugia,Cittadella,0,2,Away,0,2,A,15,19,5,10,16,12,8,9,2,3,0,0,2.02,3.41,4.68,1.96,3.16,4.16,2.23,1.78,2.13,1.71
2019/2020,Italy,B,09/11/2019,14:00,Pisa,Spezia,3,2,Home,1,0,H,11,13,5,7,20,22,5,6,5,1,1,0,2.67,3.2,3.03,2.57,3.02,2.87,2.28,1.74,2.19,1.67
2019/2020,Italy,B,09/11/2019,14:00,Venezia,Livorno,1,0,Home,1,0,H,9,11,4,4,18,21,6,7,6,3,1,0,2.15,3.3,4.05,2.06,3.19,3.7,2.35,1.78,2.16,1.68
2019/2020,Italy,B,09/11/2019,14:00,Virtus Entella,Pordenone,1,1,Draw,1,1,D,8,11,2,4,10,17,11,7,1,4,0,1,2.49,3.2,3.53,2.28,3.08,3.29,2.21,1.75,2.13,1.7
2019/2020,Italy,B,09/11/2019,17:00,Empoli,Pescara,1,2,Away,1,2,A,21,9,2,4,25,14,3,4,2,0,0,0,1.83,3.6,5.25,1.77,3.47,4.64,1.94,2.03,1.85,1.94
2019/2020,Italy,B,10/11/2019,14:00,Cremonese,Salernitana,1,0,Home,0,0,D,20,12,10,5,23,14,6,6,4,2,0,0,2.18,3.23,4.2,2.08,3.13,3.73,2.33,1.75,2.19,1.66
2019/2020,Italy,B,10/11/2019,14:00,Trapani,Cosenza,2,2,Draw,2,2,D,10,11,5,5,7,12,2,9,6,3,1,1,2.27,3.29,3.71,2.19,3.05,3.52,2.33,1.68,2.24,1.63
2019/2020,Italy,B,10/11/2019,20:00,Frosinone,Chievo,2,0,Home,1,0,H,11,8,4,3,13,23,3,7,0,3,0,0,2.05,3.26,4.51,1.99,3.11,4.06,2.31,1.7,2.23,1.64
2019/2020,Italy,B,22/11/2019,20:00,Pescara,Cremonese,1,1,Draw,0,0,D,14,11,6,3,10,21,3,1,3,3,0,0,2.38,3.41,3.46,2.31,3.03,3.28,2.11,1.83,2.03,1.77
2019/2020,Italy,B,23/11/2019,14:00,Benevento,Crotone,2,0,Home,1,0,H,11,17,3,4,18,15,3,9,3,2,0,0,2.38,3.4,3.38,2.3,3.18,3.12,2.09,1.97,1.91,1.88
2019/2020,Italy,B,23/11/2019,14:00,Juve Stabia,Salernitana,2,0,Home,1,0,H,8,10,4,5,16,28,2,7,2,5,0,1,2.65,3.25,3.07,2.54,2.98,2.93,2.36,1.67,2.26,1.62
2019/2020,Italy,B,23/11/2019,14:00,Livorno,Trapani,1,2,Away,0,2,A,17,10,6,6,16,18,7,4,2,3,0,0,2,3.39,4.45,1.95,3.22,4.05,2.22,1.78,2.11,1.72
2019/2020,Italy,B,23/11/2019,14:00,Pordenone,Perugia,3,0,Home,0,0,D,22,12,10,2,16,10,8,5,2,2,0,0,2.57,3.16,3.21,2.48,2.99,3,2.36,1.72,2.18,1.66
2019/2020,Italy,B,23/11/2019,17:00,Empoli,Venezia,1,1,Draw,1,0,H,8,16,2,4,13,9,2,8,2,1,0,0,1.86,3.55,5.44,1.77,3.38,4.8,2.22,1.79,2.08,1.74
2019/2020,Italy,B,24/11/2019,14:00,Ascoli,Cosenza,3,2,Home,1,2,A,14,6,6,1,11,13,5,3,5,3,0,0,2.28,3.25,3.77,2.19,3.03,3.53,2.46,1.62,2.38,1.57
2019/2020,Italy,B,24/11/2019,14:00,Cittadella,Pisa,1,1,Draw,0,1,A,19,10,4,4,23,16,13,2,2,3,0,0,1.94,3.5,4.75,1.88,3.3,4.23,2.3,1.73,2.15,1.68
2019/2020,Italy,B,24/11/2019,20:00,Spezia,Frosinone,2,0,Home,1,0,H,15,13,7,1,14,15,4,9,2,4,0,0,2.98,3.29,2.73,2.83,2.99,2.61,2.36,1.67,2.27,1.61
2019/2020,Italy,B,25/11/2019,20:00,Chievo,Virtus Entella,2,1,Home,2,0,H,9,12,4,2,19,20,5,4,1,1,0,0,1.84,3.6,5.64,1.77,3.28,4.95,2.36,1.67,2.27,1.61
2019/2020,Italy,B,29/11/2019,20:00,Cosenza,Spezia,1,1,Draw,1,0,H,14,14,6,2,11,11,10,4,3,4,0,1,2.57,3.21,3.3,2.47,2.91,3.13,2.45,1.62,2.37,1.57
2019/2020,Italy,B,30/11/2019,14:00,Cremonese,Livorno,0,0,Draw,0,0,D,12,11,2,3,16,14,5,4,3,3,0,0,1.96,3.35,5,1.88,3.19,4.48,2.48,1.67,2.28,1.61
2019/2020,Italy,B,30/11/2019,14:00,Crotone,Cittadella,1,1,Draw,0,0,D,17,9,5,4,12,18,6,6,3,3,1,0,1.85,3.61,4.92,1.79,3.46,4.52,2.03,1.96,1.93,1.86
2019/2020,Italy,B,30/11/2019,14:00,Frosinone,Empoli,4,0,Home,2,0,H,14,7,9,2,14,13,2,7,3,1,0,0,2.09,3.47,4.33,2.02,3.17,3.86,2.17,1.82,2.06,1.75
2019/2020,Italy,B,30/11/2019,14:00,Venezia,Benevento,0,2,Away,0,1,A,9,20,2,7,13,16,1,4,1,3,0,0,3.7,3.3,2.25,3.45,3.1,2.19,2.17,1.81,2.09,1.73
2019/2020,Italy,B,30/11/2019,17:00,Salernitana,Ascoli,1,1,Draw,1,0,H,16,16,6,6,18,16,4,9,0,3,0,0,2.19,3.35,4.1,2.09,3.13,3.69,2.13,1.82,2.06,1.75
2019/2020,Italy,B,01/12/2019,14:00,Trapani,Chievo,1,0,Home,1,0,H,15,10,8,2,11,16,8,1,1,1,0,0,3.62,3.23,2.39,3.33,3.03,2.26,2.22,1.77,2.13,1.7
2019/2020,Italy,B,01/12/2019,14:00,Virtus Entella,Juve Stabia,2,0,Home,1,0,H,22,2,9,1,20,12,9,3,3,2,0,0,2.29,3.26,3.63,2.21,3.06,3.43,2.21,1.8,2.1,1.72
2019/2020,Italy,B,01/12/2019,20:00,Perugia,Pescara,3,1,Home,2,1,H,11,13,4,2,17,20,2,6,2,2,0,0,2.08,3.3,4.15,2.03,3.18,3.76,2.08,1.86,1.99,1.8
2019/2020,Italy,B,02/12/2019,20:00,Pisa,Pordenone,2,0,Home,2,0,H,9,9,3,3,21,19,2,9,3,4,1,0,2.58,3.32,3.1,2.44,3.05,2.97,2.12,1.86,2.04,1.76
2019/2020,Italy,B,06/12/2019,20:00,Benevento,Trapani,5,0,Home,2,0,H,21,7,10,3,12,10,11,3,1,2,0,0,1.41,4.6,11,1.38,4.33,8.9,1.86,2.07,1.8,2
2019/2020,Italy,B,07/12/2019,14:00,Cittadella,Salernitana,4,3,Home,3,1,H,20,10,8,7,12,20,7,4,2,4,0,0,1.96,3.4,4.74,1.91,3.24,4.22,2.21,1.78,2.13,1.7
2019/2020,Italy,B,07/12/2019,14:00,Empoli,Ascoli,2,1,Home,0,1,A,19,11,6,6,13,14,5,6,2,2,0,0,1.98,3.59,4.37,1.92,3.37,3.97,1.9,2.05,1.83,1.96
2019/2020,Italy,B,07/12/2019,14:00,Pescara,Venezia,2,2,Draw,1,0,H,7,17,3,2,15,13,1,10,1,1,0,0,2.08,3.46,4.23,2.02,3.21,3.81,2.05,1.9,1.99,1.8
2019/2020,Italy,B,07/12/2019,14:00,Spezia,Livorno,2,0,Home,1,0,H,16,21,5,6,13,14,2,6,3,2,0,0,2.15,3.34,4.17,2.07,3.08,3.83,2.19,1.81,2.1,1.72
2019/2020,Italy,B,07/12/2019,17:00,Chievo,Cremonese,1,0,Home,0,0,D,16,11,7,6,11,12,7,3,2,5,0,1,2,3.4,4.7,1.94,3.19,4.15,2.23,1.75,2.14,1.69
2019/2020,Italy,B,08/12/2019,14:00,Juve Stabia,Frosinone,0,2,Away,0,1,A,7,18,3,6,16,23,7,4,4,3,0,0,3.75,3.21,2.28,3.45,3.03,2.21,2.17,1.81,2.1,1.72
2019/2020,Italy,B,08/12/2019,14:00,Pisa,Virtus Entella,0,2,Away,0,1,A,19,14,5,5,8,28,7,3,2,7,0,1,2.46,3.2,3.54,2.35,2.97,3.25,2.31,1.73,2.2,1.66
2019/2020,Italy,B,08/12/2019,20:00,Pordenone,Crotone,1,0,Home,1,0,H,9,16,1,3,16,8,2,5,2,1,0,0,2.98,3.25,2.74,2.84,3.04,2.57,2.04,1.91,1.95,1.83
2019/2020,Italy,B,09/12/2019,20:00,Perugia,Cosenza,2,2,Draw,1,0,H,15,7,4,5,16,12,8,3,2,3,1,0,2.07,3.31,4.51,2.02,3.06,4.04,2.37,1.69,2.26,1.61
2019/2020,Italy,B,13/12/2019,20:00,Chievo,Juve Stabia,2,3,Away,2,0,H,8,9,3,5,16,22,6,1,3,5,0,0,1.51,4.1,8.5,1.48,3.84,7.37,2.2,1.79,2.08,1.73
2019/2020,Italy,B,14/12/2019,14:00,Ascoli,Cittadella,1,0,Home,0,0,D,9,15,2,4,12,14,6,6,2,3,0,0,2.79,3.48,2.79,2.68,3.08,2.68,2,1.99,1.92,1.87
2019/2020,Italy,B,14/12/2019,14:00,Frosinone,Pescara,2,0,Home,0,0,D,13,7,3,1,15,14,6,4,0,1,0,0,1.74,3.77,5.75,1.7,3.48,5.14,2.02,1.94,1.92,1.86
2019/2020,Italy,B,14/12/2019,14:00,Venezia,Spezia,0,0,Draw,0,0,D,14,5,7,2,6,19,7,1,1,5,0,1,2.55,3.26,3.26,2.44,2.98,3.06,2.31,1.75,2.19,1.66
2019/2020,Italy,B,14/12/2019,14:00,Virtus Entella,Empoli,2,0,Home,2,0,H,9,13,7,3,17,10,6,3,1,1,0,1,2.47,3.25,3.14,2.39,3.11,3.01,2.11,1.88,2,1.8
2019/2020,Italy,B,14/12/2019,17:00,Livorno,Benevento,0,2,Away,0,1,A,6,12,1,6,18,8,5,9,2,4,0,0,3.26,3.39,2.45,3.11,3.12,2.33,2.15,1.81,2.06,1.74
2019/2020,Italy,B,15/12/2019,14:00,Cosenza,Pordenone,1,2,Away,0,2,A,17,15,7,9,8,15,10,15,1,1,0,1,2.38,3.32,3.41,2.29,3.06,3.25,2.26,1.73,2.17,1.67
2019/2020,Italy,B,15/12/2019,14:00,Cremonese,Perugia,2,1,Home,1,0,H,19,17,9,6,19,12,4,4,4,1,0,0,2.29,3.18,3.8,2.22,2.94,3.57,2.46,1.62,2.37,1.56
2019/2020,Italy,B,15/12/2019,20:00,Salernitana,Crotone,3,2,Home,0,1,A,16,12,6,3,26,15,7,7,3,3,0,1,3.13,3.22,2.5,2.99,3.05,2.43,2.12,1.86,2.01,1.78
2019/2020,Italy,B,16/12/2019,20:00,Trapani,Pisa,1,3,Away,1,2,A,26,13,9,6,14,18,9,3,3,5,0,0,2.51,3.1,3.39,2.35,3,3.18,2.27,1.72,2.19,1.65
2019/2020,Italy,B,21/12/2019,14:00,Cittadella,Chievo,1,1,Draw,1,0,H,19,5,7,1,22,15,8,2,2,3,0,0,2.31,3.15,3.78,2.19,3.01,3.55,2.27,1.71,2.21,1.65
2019/2020,Italy,B,21/12/2019,14:00,Crotone,Livorno,2,1,Home,2,1,H,16,7,7,3,18,14,7,3,5,3,0,0,1.66,3.75,6.88,1.6,3.57,6.06,2.08,1.92,1.96,1.83
2019/2020,Italy,B,21/12/2019,14:00,Empoli,Salernitana,1,1,Draw,1,1,D,10,14,3,6,18,23,5,5,4,4,0,0,2.03,3.38,4.41,1.96,3.19,4.05,2.11,1.88,2,1.79
2019/2020,Italy,B,21/12/2019,14:00,Juve Stabia,Venezia,2,0,Home,1,0,H,10,14,3,5,19,11,3,8,3,0,0,0,2.6,3.17,3.3,2.48,3,2.97,2.21,1.77,2.11,1.71
2019/2020,Italy,B,21/12/2019,14:00,Perugia,Virtus Entella,2,0,Home,0,0,D,17,18,8,3,10,14,7,9,4,2,0,1,2.08,3.55,4.33,1.98,3.17,4.01,2.2,1.81,2.07,1.74
2019/2020,Italy,B,21/12/2019,17:00,Benevento,Frosinone,1,0,Home,1,0,H,14,10,2,0,10,20,4,3,0,6,0,0,2.06,3.23,4.57,2,3.02,4.16,2.29,1.7,2.21,1.64
2019/2020,Italy,B,22/12/2019,14:00,Pescara,Trapani,1,1,Draw,1,1,D,13,3,4,1,20,18,6,3,2,2,0,0,1.89,3.69,4.75,1.83,3.4,4.32,1.91,2.05,1.83,1.95
2019/2020,Italy,B,22/12/2019,14:00,Pisa,Cosenza,1,3,Away,0,3,A,10,12,3,9,12,18,1,8,5,3,1,0,2.39,3.15,3.48,2.32,3,3.26,2.33,1.71,2.2,1.65
2019/2020,Italy,B,22/12/2019,20:00,Pordenone,Ascoli,2,1,Home,2,0,H,12,8,7,2,19,11,3,5,3,3,0,1,2.08,3.4,4.1,2.01,3.23,3.79,2.04,1.91,1.95,1.83
2019/2020,Italy,B,26/12/2019,11:30,Cosenza,Empoli,1,0,Home,1,0,H,12,13,5,5,17,12,4,6,3,4,0,1,2.43,3.18,3.38,2.37,3.03,3.13,2.2,1.76,2.13,1.69
2019/2020,Italy,B,26/12/2019,14:00,Chievo,Benevento,1,2,Away,1,2,A,11,12,6,3,17,20,2,4,3,4,0,0,2.98,3.16,2.72,2.84,2.96,2.61,2.29,1.72,2.19,1.66
2019/2020,Italy,B,26/12/2019,14:00,Cremonese,Juve Stabia,1,1,Draw,1,1,D,14,9,5,4,14,8,5,2,1,2,0,0,1.83,3.45,5.7,1.79,3.18,5.02,2.46,1.62,2.37,1.57
2019/2020,Italy,B,26/12/2019,14:00,Frosinone,Crotone,1,2,Away,1,1,D,13,10,6,6,14,14,4,4,2,1,0,0,2.05,3.48,4.27,2,3.16,3.94,2.12,1.82,2.04,1.76
2019/2020,Italy,B,26/12/2019,14:00,Livorno,Pescara,0,2,Away,0,2,A,11,12,5,6,14,18,7,3,2,5,0,0,2.28,3.48,3.4,2.22,3.24,3.18,2.02,1.93,1.94,1.84
2019/2020,Italy,B,26/12/2019,14:00,Salernitana,Pordenone,4,0,Home,1,0,H,12,7,5,3,12,21,3,5,2,3,0,0,2.56,3.2,3.08,2.44,3.07,2.95,2.13,1.83,2.05,1.75
2019/2020,Italy,B,26/12/2019,14:00,Trapani,Perugia,2,2,Draw,1,0,H,11,12,4,4,11,14,5,2,4,1,1,1,2.62,3.21,3.06,2.51,3.03,2.89,2.17,1.8,2.07,1.73
2019/2020,Italy,B,26/12/2019,14:00,Venezia,Cittadella,1,2,Away,0,2,A,12,15,3,5,18,21,5,8,4,6,1,0,2.91,3.1,2.78,2.78,2.98,2.64,2.26,1.75,2.16,1.67
2019/2020,Italy,B,26/12/2019,17:00,Ascoli,Pisa,1,0,Home,0,0,D,14,6,5,1,13,14,3,4,3,3,0,0,1.93,3.65,4.55,1.86,3.41,4.14,2.05,1.9,1.96,1.83
2019/2020,Italy,B,26/12/2019,20:00,Virtus Entella,Spezia,0,0,Draw,0,0,D,10,7,3,1,19,14,5,3,2,2,0,1,2.6,3.32,3.04,2.46,3.1,2.91,2.2,1.79,2.11,1.71
2019/2020,Italy,B,29/12/2019,11:30,Pescara,Chievo,0,0,Draw,0,0,D,16,8,2,3,8,18,4,1,2,4,0,0,2.58,3.25,3.1,2.46,3.03,2.97,2.21,1.76,2.12,1.7
2019/2020,Italy,B,29/12/2019,14:00,Cittadella,Virtus Entella,1,3,Away,0,1,A,14,10,4,4,16,16,9,4,3,4,0,0,1.95,3.45,4.83,1.88,3.28,4.28,2.14,1.83,2.04,1.76
2019/2020,Italy,B,29/12/2019,14:00,Crotone,Trapani,3,0,Home,0,0,D,24,4,7,1,18,8,5,0,2,2,0,0,1.48,4.4,8,1.45,4.16,7.02,1.75,2.29,1.68,2.15
2019/2020,Italy,B,29/12/2019,14:00,Juve Stabia,Cosenza,1,0,Home,0,0,D,9,8,3,2,12,20,6,6,2,5,0,0,2.81,3.2,2.96,2.68,2.97,2.76,2.3,1.7,2.21,1.64
2019/2020,Italy,B,29/12/2019,14:00,Perugia,Venezia,0,1,Away,0,1,A,10,9,2,3,22,25,4,4,3,5,2,0,2.07,3.31,4.45,2,3.04,4.11,2.27,1.71,2.2,1.65
